cell_id,batch,cycle,max_cap,mean_cap,cycle_life
test2_cell22,test2,79,1.0391,0.7298220120069001,1002.0
test2_cell22,test2,80,1.0388,0.7299335410199999,1002.0
test2_cell22,test2,81,1.0386,0.7290461132776,1002.0
test2_cell22,test2,82,1.0386,0.7289251415609,1002.0
test2_cell22,test2,83,1.0386,0.7290906831463999,1002.0
test2_cell22,test2,84,1.0386,0.729389683252,1002.0
test2_cell22,test2,85,1.0386,0.7296363645302001,1002.0
test2_cell22,test2,86,1.0386,0.7294489017470001,1002.0
test2_cell22,test2,87,1.0384,0.7289276736420001,1002.0
test2_cell22,test2,88,1.0383,0.7287088372027,1002.0
test2_cell22,test2,89,1.0382,0.72873937374,1002.0
test2_cell22,test2,90,1.0384,0.7291537240545,1002.0
test2_cell22,test2,91,1.0385,0.7297976662092,1002.0
test2_cell22,test2,92,1.0384,0.7295575114588,1002.0
test2_cell22,test2,93,1.0383,0.729556468423433,1002.0
test2_cell22,test2,94,1.0382,0.7290969736907,1002.0
test2_cell22,test2,95,1.038,0.728484997553,1002.0
test2_cell22,test2,96,1.0377,0.7277396471676001,1002.0
test2_cell22,test2,97,1.0376,0.7273283641906011,1002.0
test2_cell22,test2,98,1.0374,0.727002418944,1002.0
test2_cell22,test2,99,1.0372,0.726628781588,1002.0
test2_cell22,test2,100,1.0371,0.7263914851990001,1002.0
test2_cell23,test2,2,1.0312,0.7281699146663999,825.0
test2_cell23,test2,3,1.0321,0.7294574429858001,825.0
test2_cell23,test2,4,1.0326,0.7302113975178002,825.0
test2_cell23,test2,5,1.033,0.730829031591,825.0
test2_cell23,test2,6,1.0334,0.731206441379,825.0
test2_cell23,test2,7,1.0336,0.7316498411015,825.0
test2_cell23,test2,8,1.034,0.7322991434371999,825.0
test2_cell23,test2,9,1.0339,0.732584028837,825.0
test2_cell23,test2,10,1.034,0.732724451499,825.0
test2_cell23,test2,11,1.0341,0.7329425145690001,825.0
test2_cell23,test2,12,1.0341,0.7327563489050001,825.0
test2_cell23,test2,13,1.0339,0.7323069213748999,825.0
test2_cell23,test2,14,1.034,0.732494556312,825.0
test2_cell23,test2,15,1.0343,0.7327375290050001,825.0
test2_cell23,test2,16,1.0343,0.733014364546,825.0
test2_cell23,test2,17,1.0344,0.7331859463617001,825.0
test2_cell23,test2,18,1.0343,0.73318828688056,825.0
test2_cell23,test2,19,1.0344,0.733042088979,825.0
test2_cell23,test2,20,1.0342,0.732868399267,825.0
test2_cell23,test2,21,1.034,0.73253524514,825.0
test2_cell23,test2,22,1.0343,0.7328963054747,825.0
test2_cell23,test2,23,1.0345,0.7328375707050001,825.0
test2_cell23,test2,24,1.0345,0.7327020956910001,825.0
test2_cell23,test2,25,1.0346,0.7325195414765001,825.0
test2_cell23,test2,26,1.0344,0.7321603621771001,825.0
test2_cell23,test2,27,1.0343,0.731845928854,825.0
test2_cell23,test2,28,1.0342,0.7317306308906,825.0
test2_cell23,test2,29,1.0344,0.7319241116695999,825.0
test2_cell23,test2,30,1.0343,0.7320651980369001,825.0
test2_cell23,test2,31,1.0345,0.7322354784075,825.0
test2_cell23,test2,32,1.0345,0.7322986852756,825.0
test2_cell23,test2,33,1.0345,0.7323139604748999,825.0
test2_cell23,test2,34,1.0344,0.7322419708467001,825.0
test2_cell23,test2,35,1.0345,0.7322683658905,825.0
test2_cell23,test2,36,1.0346,0.7320921215842,825.0
test2_cell23,test2,37,1.0344,0.7317027678750001,825.0
test2_cell23,test2,38,1.0345,0.7317531865201999,825.0
test2_cell23,test2,39,1.0343,0.7314666626472,825.0
test2_cell23,test2,40,1.0344,0.731086221315,825.0
test2_cell23,test2,41,1.0341,0.730533374794,825.0
test2_cell23,test2,42,1.0343,0.730927889637,825.0
test2_cell23,test2,43,1.0341,0.7304128793214,825.0
test2_cell23,test2,44,1.0341,0.7302510605979998,825.0
test2_cell23,test2,45,1.0341,0.73000855548,825.0
test2_cell23,test2,46,1.034,0.729931008043,825.0
test2_cell23,test2,47,1.034,0.7299455348215801,825.0
test2_cell23,test2,48,1.034,0.7302701350658,825.0
test2_cell23,test2,49,1.034,0.7302826356335,825.0
test2_cell23,test2,50,1.0341,0.730372337988,825.0
test2_cell23,test2,51,1.0339,0.7302434286345999,825.0
test2_cell23,test2,52,1.0341,0.7305070037643,825.0
test2_cell23,test2,53,1.0341,0.730614809521,825.0
test2_cell23,test2,54,1.0341,0.7305295915281,825.0
test2_cell23,test2,55,1.0338,0.730232855719,825.0
test2_cell23,test2,56,1.0339,0.7301596983462,825.0
test2_cell23,test2,57,1.0339,0.7299720643540001,825.0
test2_cell23,test2,58,1.0342,0.7301602838712001,825.0
test2_cell23,test2,59,1.0339,0.7298899729117,825.0
test2_cell23,test2,60,1.0339,0.729554401828,825.0
test2_cell23,test2,61,1.0338,0.7291878286311,825.0
test2_cell23,test2,62,1.0338,0.7290660663842,825.0
test2_cell23,test2,63,1.0336,0.7288703195051001,825.0
test2_cell23,test2,64,1.0339,0.7288658554,825.0
test2_cell23,test2,65,1.0337,0.7286067808935,825.0
test2_cell23,test2,66,1.0338,0.7284393452444999,825.0
test2_cell23,test2,67,1.0337,0.7280288855565,825.0
test2_cell23,test2,68,1.0334,0.7275592015660001,825.0
test2_cell23,test2,69,1.0335,0.7274822363710999,825.0
test2_cell23,test2,70,1.0336,0.7272772186386001,825.0
test2_cell23,test2,71,1.0335,0.7267500177894999,825.0
test2_cell23,test2,72,1.0334,0.7265433572523,825.0
test2_cell23,test2,73,1.0332,0.7262034345878001,825.0
test2_cell23,test2,74,1.0332,0.7261148819659998,825.0
test2_cell23,test2,75,1.0331,0.725937070738,825.0
test2_cell23,test2,76,1.0331,0.7259291512786,825.0
test2_cell23,test2,77,1.0331,0.7256377346484001,825.0
test2_cell23,test2,78,1.0334,0.727106502493,825.0
test2_cell23,test2,79,1.0332,0.7256861743503,825.0
test2_cell23,test2,80,1.0331,0.7253106877223799,825.0
test2_cell23,test2,81,1.0329,0.724962216339,825.0
test2_cell23,test2,82,1.0329,0.7252314419577001,825.0
test2_cell23,test2,83,1.0331,0.7256522981346001,825.0
test2_cell23,test2,84,1.0317,0.72485996547,825.0
test2_cell23,test2,85,1.0329,0.7251820047436,825.0
test2_cell23,test2,86,1.0328,0.7249881635109999,825.0
test2_cell23,test2,87,1.0328,0.7249406242436,825.0
test2_cell23,test2,88,1.0328,0.7251456069155999,825.0
test2_cell23,test2,89,1.0331,0.7259230455686001,825.0
test2_cell23,test2,90,1.033,0.7258958929518,825.0
test2_cell23,test2,91,1.0329,0.7257682314662001,825.0
test2_cell23,test2,92,1.0327,0.7252235708466999,825.0
test2_cell23,test2,93,1.0326,0.7246392820576,825.0
test2_cell23,test2,94,1.0324,0.7239518441007001,825.0
test2_cell23,test2,95,1.0324,0.7236299770835,825.0
test2_cell23,test2,96,1.0325,0.7234832736355999,825.0
test2_cell23,test2,97,1.0322,0.723019210695,825.0
test2_cell23,test2,98,1.0321,0.7227080564471999,825.0
test2_cell23,test2,99,1.0322,0.7227518019867,825.0
test2_cell23,test2,100,1.032,0.7223795043917701,825.0
test2_cell24,test2,2,1.0463,0.7446813205240999,989.0
test2_cell24,test2,3,1.0471,0.7458172240977001,989.0
test2_cell24,test2,4,1.0476,0.746389332494,989.0
test2_cell24,test2,5,1.0482,0.7470525374311001,989.0
test2_cell24,test2,6,1.0484,0.7471654366855001,989.0
test2_cell24,test2,7,1.049,0.7477639588690002,989.0
test2_cell24,test2,8,1.0491,0.7480192838847801,989.0
test2_cell24,test2,9,1.0494,0.7483851718299999,989.0
test2_cell24,test2,10,1.0496,0.7484801246376,989.0
test2_cell24,test2,11,1.0496,0.748736701356,989.0
test2_cell24,test2,12,1.0497,0.7485167830574001,989.0
test2_cell24,test2,13,1.0496,0.7482517049055,989.0
test2_cell24,test2,14,1.0496,0.7483308832635001,989.0
test2_cell24,test2,15,1.0498,0.7485633193053001,989.0
test2_cell24,test2,16,1.05,0.74907152496,989.0
test2_cell24,test2,17,1.05,0.749168700104,989.0
test2_cell24,test2,18,1.0501,0.7492044462919999,989.0
test2_cell24,test2,19,1.05,0.749024614421,989.0
test2_cell24,test2,20,1.0501,0.7490734904685,989.0
test2_cell24,test2,21,1.0499,0.748886461197,989.0
test2_cell24,test2,22,1.0499,0.7488040492466,989.0
test2_cell24,test2,23,1.0499,0.7486328742791001,989.0
test2_cell24,test2,24,1.0499,0.7484401776359,989.0
test2_cell24,test2,25,1.0497,0.747966621407,989.0
test2_cell24,test2,26,1.0496,0.747674389555068,989.0
test2_cell24,test2,27,1.0497,0.7476034037954,989.0
test2_cell24,test2,28,1.0497,0.747622224438,989.0
test2_cell24,test2,29,1.0496,0.7476816408279999,989.0
test2_cell24,test2,30,1.0497,0.7478271756206,989.0
test2_cell24,test2,31,1.0496,0.7477673115269999,989.0
test2_cell24,test2,32,1.0495,0.7477482779010001,989.0
test2_cell24,test2,33,1.0498,0.747931347563,989.0
test2_cell24,test2,34,1.0494,0.7476164728901,989.0
test2_cell24,test2,35,1.0497,0.7475850636140999,989.0
test2_cell24,test2,36,1.0495,0.7473035558200001,989.0
test2_cell24,test2,37,1.0495,0.7471857642570001,989.0
test2_cell24,test2,38,1.0493,0.74686808744,989.0
test2_cell24,test2,39,1.0491,0.746313893002,989.0
test2_cell24,test2,40,1.0489,0.745986062232,989.0
test2_cell24,test2,41,1.0493,0.746373919398,989.0
test2_cell24,test2,42,1.049,0.7457956222245,989.0
test2_cell24,test2,43,1.0492,0.7457170941618999,989.0
test2_cell24,test2,44,1.0489,0.7453151774840001,989.0
test2_cell24,test2,45,1.049,0.745405936275,989.0
test2_cell24,test2,46,1.0489,0.745448324489,989.0
test2_cell24,test2,47,1.0489,0.745738753824,989.0
test2_cell24,test2,48,1.0488,0.745694267168,989.0
test2_cell24,test2,49,1.0489,0.745753358773,989.0
test2_cell24,test2,50,1.049,0.745954493481,989.0
test2_cell24,test2,51,1.0489,0.7460420033836237,989.0
test2_cell24,test2,52,1.0475,0.7452379608819999,989.0
test2_cell24,test2,53,1.0489,0.74595420293799,989.0
test2_cell24,test2,54,1.0486,0.745723150151,989.0
test2_cell24,test2,55,1.0487,0.7456798081961001,989.0
test2_cell24,test2,56,1.0487,0.7455717358836,989.0
test2_cell24,test2,57,1.0488,0.7456584752522001,989.0
test2_cell24,test2,58,1.0486,0.745217925457,989.0
test2_cell24,test2,59,1.0485,0.7448380745116001,989.0
test2_cell24,test2,60,1.0485,0.7446841290239999,989.0
test2_cell24,test2,61,1.0483,0.744359506478,989.0
test2_cell24,test2,62,1.0483,0.7442790061550001,989.0
test2_cell24,test2,63,1.0482,0.7439895173318,989.0
test2_cell24,test2,64,1.0482,0.743821405254,989.0
test2_cell24,test2,65,1.0479,0.7434613067476,989.0
test2_cell24,test2,66,1.0479,0.7429774505802,989.0
test2_cell24,test2,67,1.0479,0.742869299698,989.0
test2_cell24,test2,68,1.0477,0.742524862993,989.0
test2_cell24,test2,69,1.0478,0.742229481075,989.0
test2_cell24,test2,70,1.0478,0.7419335122054,989.0
test2_cell24,test2,71,1.0476,0.7416481577361,989.0
test2_cell24,test2,72,1.0475,0.7413911461885999,989.0
test2_cell24,test2,73,1.0475,0.7413210789579999,989.0
test2_cell24,test2,74,1.0476,0.74134255938,989.0
test2_cell24,test2,75,1.0474,0.7410273412762999,989.0
test2_cell24,test2,76,1.0477,0.7424455476140001,989.0
test2_cell24,test2,77,1.0471,0.7407172509198,989.0
test2_cell24,test2,78,1.0472,0.7404739312944,989.0
test2_cell24,test2,79,1.0472,0.7404106206381,989.0
test2_cell24,test2,80,1.0474,0.7407268450619999,989.0
test2_cell24,test2,81,1.0473,0.7409666188389001,989.0
test2_cell24,test2,82,1.0459,0.7398968745582,989.0
test2_cell24,test2,83,1.0471,0.7404403477688,989.0
test2_cell24,test2,84,1.047,0.7401940411399999,989.0
test2_cell24,test2,85,1.047,0.7403944263992001,989.0
test2_cell24,test2,86,1.0471,0.7407829181476,989.0
test2_cell24,test2,87,1.0473,0.741394178258,989.0
test2_cell24,test2,88,1.0473,0.7415327189379,989.0
test2_cell24,test2,89,1.0472,0.7411505875824,989.0
test2_cell24,test2,90,1.0472,0.740728862173,989.0
test2_cell24,test2,91,1.0471,0.740169484819,989.0
test2_cell24,test2,92,1.0466,0.7394085130851001,989.0
test2_cell24,test2,93,1.0467,0.7391583042341,989.0
test2_cell24,test2,94,1.0467,0.7389105972810001,989.0
test2_cell24,test2,95,1.0466,0.7385912905977,989.0
test2_cell24,test2,96,1.0464,0.7382096419906998,989.0
test2_cell24,test2,97,1.0465,0.738114821775,989.0
test2_cell24,test2,98,1.0464,0.7378870841195999,989.0
test2_cell24,test2,99,1.0463,0.73781363752423,989.0
test2_cell24,test2,100,1.0462,0.7375542190461998,989.0
test2_cell25,test2,2,1.0571,0.7574598001645,1028.0
test2_cell25,test2,3,1.0578,0.7584346121510002,1028.0
test2_cell25,test2,4,1.0584,0.7590319489719,1028.0
test2_cell25,test2,5,1.0589,0.7595638820217,1028.0
test2_cell25,test2,6,1.0592,0.759894855803,1028.0
test2_cell25,test2,7,1.0598,0.7604297422737,1028.0
test2_cell25,test2,8,1.0599,0.7607245967840001,1028.0
test2_cell25,test2,9,1.0603,0.761249638945,1028.0
test2_cell25,test2,10,1.0605,0.7613998471560001,1028.0
test2_cell25,test2,11,1.0604,0.761504351024,1028.0
test2_cell25,test2,12,1.0605,0.761312335739,1028.0
test2_cell25,test2,13,1.0607,0.7613573946100001,1028.0
test2_cell25,test2,14,1.0607,0.7612491236132001,1028.0
test2_cell25,test2,15,1.0608,0.7618433916830001,1028.0
test2_cell25,test2,16,1.0608,0.7619971391068001,1028.0
test2_cell25,test2,17,1.061,0.7621728622953999,1028.0
test2_cell25,test2,18,1.0609,0.7621661369413,1028.0
test2_cell25,test2,19,1.0607,0.7620828580058001,1028.0
test2_cell25,test2,20,1.061,0.7622724201172,1028.0
test2_cell25,test2,21,1.0609,0.7620593094635,1028.0
test2_cell25,test2,22,1.0608,0.7618092502332,1028.0
test2_cell25,test2,23,1.0608,0.7617900984018999,1028.0
test2_cell25,test2,24,1.0608,0.761462197962,1028.0
test2_cell25,test2,25,1.0606,0.76116304999483,1028.0
test2_cell25,test2,26,1.0606,0.7609802089429,1028.0
test2_cell25,test2,27,1.0608,0.761045776772,1028.0
test2_cell25,test2,28,1.0608,0.7612041956750001,1028.0
test2_cell25,test2,29,1.0606,0.7611661928696,1028.0
test2_cell25,test2,30,1.0609,0.7614417524537,1028.0
test2_cell25,test2,31,1.0609,0.7612859990733,1028.0
test2_cell25,test2,32,1.0608,0.76168150448473,1028.0
test2_cell25,test2,33,1.061,0.7615913834540999,1028.0
test2_cell25,test2,34,1.0607,0.7612512926550999,1028.0
test2_cell25,test2,35,1.0608,0.7611743787639,1028.0
test2_cell25,test2,36,1.0606,0.760771900509,1028.0
test2_cell25,test2,37,1.0606,0.760634322277,1028.0
test2_cell25,test2,38,1.0607,0.7605208122996,1028.0
test2_cell25,test2,39,1.0605,0.7598150834720001,1028.0
test2_cell25,test2,40,1.0604,0.7597572222030001,1028.0
test2_cell25,test2,41,1.0603,0.7595475666270001,1028.0
test2_cell25,test2,42,1.0604,0.7595214582766501,1028.0
test2_cell25,test2,43,1.06,0.7591514012750001,1028.0
test2_cell25,test2,44,1.0601,0.7590415460046,1028.0
test2_cell25,test2,45,1.0601,0.7591082338403999,1028.0
test2_cell25,test2,46,1.0602,0.7594753363610001,1028.0
test2_cell25,test2,47,1.0599,0.7593314220209,1028.0
test2_cell25,test2,48,1.0599,0.7592827433598999,1028.0
test2_cell25,test2,49,1.06,0.7594389159410999,1028.0
test2_cell25,test2,50,1.0601,0.7594719039529999,1028.0
test2_cell25,test2,51,1.0601,0.7597009564098,1028.0
test2_cell25,test2,52,1.0599,0.7594751311761999,1028.0
test2_cell25,test2,53,1.06,0.75949214230533,1028.0
test2_cell25,test2,54,1.0597,0.7592362255640001,1028.0
test2_cell25,test2,55,1.0598,0.759229957754,1028.0
test2_cell25,test2,56,1.0596,0.7590415684181,1028.0
test2_cell25,test2,57,1.0595,0.7587492430942999,1028.0
test2_cell25,test2,58,1.0598,0.7586214840427,1028.0
test2_cell25,test2,59,1.0595,0.7583850087569999,1028.0
test2_cell25,test2,60,1.0593,0.7580137986119999,1028.0
test2_cell25,test2,61,1.0594,0.7579646536150001,1028.0
test2_cell25,test2,62,1.0593,0.757735524099,1028.0
test2_cell25,test2,63,1.0592,0.757527397756,1028.0
test2_cell25,test2,64,1.0589,0.7572264508643,1028.0
test2_cell25,test2,65,1.0589,0.7568223187023,1028.0
test2_cell25,test2,66,1.0589,0.7566159965351,1028.0
test2_cell25,test2,67,1.0587,0.756287920533,1028.0
test2_cell25,test2,68,1.0587,0.7561082890140001,1028.0
test2_cell25,test2,69,1.0583,0.7555191704650002,1028.0
test2_cell25,test2,70,1.0584,0.7554502431840001,1028.0
test2_cell25,test2,71,1.0584,0.7553543046499999,1028.0
test2_cell25,test2,72,1.0585,0.7553440789132999,1028.0
test2_cell25,test2,73,1.0582,0.755236235624,1028.0
test2_cell25,test2,74,1.0583,0.755125081061,1028.0
test2_cell25,test2,75,1.0585,0.7560753874939999,1028.0
test2_cell25,test2,76,1.0583,0.7549628324363,1028.0
test2_cell25,test2,77,1.0581,0.7545566394966,1028.0
test2_cell25,test2,78,1.0578,0.754327687039,1028.0
test2_cell25,test2,79,1.0577,0.7545126160290999,1028.0
test2_cell25,test2,80,1.0578,0.7548011101859999,1028.0
test2_cell25,test2,81,1.0566,0.7537891491781,1028.0
test2_cell25,test2,82,1.0578,0.7544217036466,1028.0
test2_cell25,test2,83,1.0577,0.7542550753789999,1028.0
test2_cell25,test2,84,1.0575,0.7541859019964,1028.0
test2_cell25,test2,85,1.0579,0.754894350118,1028.0
test2_cell25,test2,86,1.0578,0.7551001120964,1028.0
test2_cell25,test2,87,1.0579,0.7552234140991,1028.0
test2_cell25,test2,88,1.058,0.7550176527976,1028.0
test2_cell25,test2,89,1.0575,0.7541534876503999,1028.0
test2_cell25,test2,90,1.0575,0.7537333935269,1028.0
test2_cell25,test2,91,1.057,0.7529911703182,1028.0
test2_cell25,test2,92,1.057,0.752747855984,1028.0
test2_cell25,test2,93,1.0571,0.752606568536,1028.0
test2_cell25,test2,94,1.0568,0.7520504564544999,1028.0
test2_cell25,test2,95,1.0569,0.752089236279,1028.0
test2_cell25,test2,96,1.0567,0.7517829672739,1028.0
test2_cell25,test2,97,1.0568,0.7516566421031,1028.0
test2_cell25,test2,98,1.0565,0.7513141800149999,1028.0
test2_cell25,test2,99,1.0565,0.751447750522,1028.0
test2_cell25,test2,100,1.0564,0.751260207079,1028.0
test2_cell26,test2,2,1.045,0.7441422283222999,850.0
test2_cell26,test2,3,1.046,0.7454647369004,850.0
test2_cell26,test2,4,1.0466,0.746194116356,850.0
test2_cell26,test2,5,1.047,0.7466620016204001,850.0
test2_cell26,test2,6,1.0472,0.7468693859046,850.0
test2_cell26,test2,7,1.0476,0.74722558663521,850.0
test2_cell26,test2,8,1.048,0.747616525148,850.0
test2_cell26,test2,9,1.048,0.7478007745510001,850.0
test2_cell26,test2,10,1.0482,0.7479485939909,850.0
test2_cell26,test2,11,1.0484,0.7483248394985998,850.0
test2_cell26,test2,12,1.0483,0.7481692299653999,850.0
test2_cell26,test2,13,1.0482,0.7478911035577,850.0
test2_cell26,test2,14,1.0482,0.748000490026,850.0
test2_cell26,test2,15,1.0483,0.7482361222178,850.0
test2_cell26,test2,16,1.0485,0.7486469155679999,850.0
test2_cell26,test2,17,1.0486,0.748819844062016,850.0
test2_cell26,test2,18,1.0484,0.748687512202,850.0
test2_cell26,test2,19,1.0486,0.7487791264262,850.0
test2_cell26,test2,20,1.0484,0.7485228455431,850.0
test2_cell26,test2,21,1.0486,0.7487758792719998,850.0
test2_cell26,test2,22,1.0486,0.7485857184980002,850.0
test2_cell26,test2,23,1.0485,0.7483691343235,850.0
test2_cell26,test2,24,1.0485,0.7482275250203,850.0
test2_cell26,test2,25,1.0484,0.7478702465865001,850.0
test2_cell26,test2,26,1.0485,0.7475932897106999,850.0
test2_cell26,test2,27,1.0484,0.7473039592334,850.0
test2_cell26,test2,28,1.0483,0.74735448393,850.0
test2_cell26,test2,29,1.0484,0.747506208372,850.0
test2_cell26,test2,30,1.0485,0.747711210256,850.0
test2_cell26,test2,31,1.0484,0.7477019043886001,850.0
test2_cell26,test2,32,1.0483,0.7476822857539001,850.0
test2_cell26,test2,33,1.0484,0.7478335534255001,850.0
test2_cell26,test2,34,1.0485,0.74777508111,850.0
test2_cell26,test2,35,1.0485,0.7475925150630001,850.0
test2_cell26,test2,36,1.0484,0.747355460416,850.0
test2_cell26,test2,37,1.0483,0.7470476338847,850.0
test2_cell26,test2,38,1.0482,0.7469005354178,850.0
test2_cell26,test2,39,1.0482,0.746446553858,850.0
test2_cell26,test2,40,1.0479,0.7459560681059,850.0
test2_cell26,test2,41,1.0479,0.7459200594922,850.0
test2_cell26,test2,42,1.0479,0.7457203894215001,850.0
test2_cell26,test2,43,1.0476,0.7454731881644,850.0
test2_cell26,test2,44,1.0479,0.7453678202909,850.0
test2_cell26,test2,45,1.0476,0.7451465496992999,850.0
test2_cell26,test2,46,1.0477,0.7453686592500001,850.0
test2_cell26,test2,47,1.0478,0.7457480299060001,850.0
test2_cell26,test2,48,1.0478,0.7457829271440001,850.0
test2_cell26,test2,49,1.0478,0.7457398807238,850.0
test2_cell26,test2,50,1.0477,0.7457023860839,850.0
test2_cell26,test2,51,1.0476,0.7458006031785,850.0
test2_cell26,test2,52,1.0477,0.7458284934259,850.0
test2_cell26,test2,53,1.0476,0.745731483099,850.0
test2_cell26,test2,54,1.0479,0.745878616167,850.0
test2_cell26,test2,55,1.0476,0.745553352038,850.0
test2_cell26,test2,56,1.0475,0.74543000800255,850.0
test2_cell26,test2,57,1.0475,0.7453019436594,850.0
test2_cell26,test2,58,1.0475,0.7452088082958,850.0
test2_cell26,test2,59,1.0474,0.7449192779674,850.0
test2_cell26,test2,60,1.0474,0.7445677511290001,850.0
test2_cell26,test2,61,1.0475,0.7445654012496001,850.0
test2_cell26,test2,62,1.0473,0.7442452914650001,850.0
test2_cell26,test2,63,1.0474,0.7441165546314,850.0
test2_cell26,test2,64,1.0472,0.7437696448510001,850.0
test2_cell26,test2,65,1.0473,0.743662256159,850.0
test2_cell26,test2,66,1.0469,0.7430280854037999,850.0
test2_cell26,test2,67,1.0469,0.7428507171959,850.0
test2_cell26,test2,68,1.0468,0.742550761794,850.0
test2_cell26,test2,69,1.0467,0.7421256533989001,850.0
test2_cell26,test2,70,1.0466,0.7415947458369,850.0
test2_cell26,test2,71,1.0467,0.7415080984927,850.0
test2_cell26,test2,72,1.0466,0.741460453729,850.0
test2_cell26,test2,73,1.0466,0.7412072579217001,850.0
test2_cell26,test2,74,1.0464,0.7411914005443,850.0
test2_cell26,test2,75,1.0466,0.7411792021990001,850.0
test2_cell26,test2,76,1.0466,0.74140555623,850.0
test2_cell26,test2,77,1.0464,0.7411462428019999,850.0
test2_cell26,test2,78,1.0464,0.7406701209461001,850.0
test2_cell26,test2,79,1.0462,0.7401748865687,850.0
test2_cell26,test2,80,1.0462,0.7403108227681999,850.0
test2_cell26,test2,81,1.0463,0.740511363782,850.0
test2_cell26,test2,82,1.0464,0.7407110787914001,850.0
test2_cell26,test2,83,1.0462,0.7403198453966,850.0
test2_cell26,test2,84,1.0461,0.7398465935222001,850.0
test2_cell26,test2,85,1.0461,0.739802670979,850.0
test2_cell26,test2,86,1.0462,0.740210852814,850.0
test2_cell26,test2,87,1.0462,0.740719908065,850.0
test2_cell26,test2,88,1.0463,0.7408673964539999,850.0
test2_cell26,test2,89,1.0462,0.7407835850683,850.0
test2_cell26,test2,90,1.0461,0.7403523227459999,850.0
test2_cell26,test2,91,1.0459,0.7396883402828001,850.0
test2_cell26,test2,92,1.0458,0.7391298918729999,850.0
test2_cell26,test2,93,1.0459,0.7388473798341999,850.0
test2_cell26,test2,94,1.0457,0.7384835226341999,850.0
test2_cell26,test2,95,1.0455,0.7380783547194,850.0
test2_cell26,test2,96,1.0455,0.7378457240975,850.0
test2_cell26,test2,97,1.0453,0.7375959323285,850.0
test2_cell26,test2,98,1.0452,0.73738868794,850.0
test2_cell26,test2,99,1.0453,0.7373311740687001,850.0
test2_cell26,test2,100,1.0453,0.7372371011298001,850.0
test2_cell27,test2,2,1.0352,0.7379013968156001,541.0
test2_cell27,test2,3,1.0356,0.7387145896530001,541.0
test2_cell27,test2,4,1.0358,0.7391586679711,541.0
test2_cell27,test2,5,1.0357,0.7393359014176,541.0
test2_cell27,test2,6,1.0354,0.7391477601283,541.0
test2_cell27,test2,7,1.0356,0.7394087335573001,541.0
test2_cell27,test2,8,1.0354,0.7393364520565999,541.0
test2_cell27,test2,9,1.0352,0.73931136268343,541.0
test2_cell27,test2,10,1.0352,0.7392479954389001,541.0
test2_cell27,test2,11,1.0349,0.7389873593819999,541.0
test2_cell27,test2,12,1.0347,0.7386876303619,541.0
test2_cell27,test2,13,1.0346,0.7385074126100001,541.0
test2_cell27,test2,14,1.0344,0.7384954149206,541.0
test2_cell27,test2,15,1.0342,0.7385356157955,541.0
test2_cell27,test2,16,1.0339,0.7383645953291,541.0
test2_cell27,test2,17,1.0337,0.7383223952877,541.0
test2_cell27,test2,18,1.0336,0.7381186289471,541.0
test2_cell27,test2,19,1.0336,0.7379469710485399,541.0
test2_cell27,test2,20,1.0332,0.7375877283218999,541.0
test2_cell27,test2,21,1.0332,0.73749522818786,541.0
test2_cell27,test2,22,1.033,0.7371606172890001,541.0
test2_cell27,test2,23,1.0325,0.736682556277,541.0
test2_cell27,test2,24,1.0324,0.7364138290607,541.0
test2_cell27,test2,25,1.032,0.73579155862968,541.0
test2_cell27,test2,26,1.0316,0.7350750620901001,541.0
test2_cell27,test2,27,1.0315,0.7348514608524002,541.0
test2_cell27,test2,28,1.0312,0.7345481198145,541.0
test2_cell27,test2,29,1.031,0.7345053610513,541.0
test2_cell27,test2,30,1.0309,0.7344116614616001,541.0
test2_cell27,test2,31,1.0306,0.73414450983362,541.0
test2_cell27,test2,32,1.0303,0.7339400635350001,541.0
test2_cell27,test2,33,1.03,0.7337239170374,541.0
test2_cell27,test2,34,1.0301,0.7337143470526001,541.0
test2_cell27,test2,35,1.0296,0.7331475845779001,541.0
test2_cell27,test2,36,1.0294,0.7327388634862999,541.0
test2_cell27,test2,37,1.0293,0.7324879401796,541.0
test2_cell27,test2,38,1.029,0.7320082802429999,541.0
test2_cell27,test2,39,1.0285,0.731280599881,541.0
test2_cell27,test2,40,1.0282,0.73064155301075,541.0
test2_cell27,test2,41,1.0283,0.730413256246,541.0
test2_cell27,test2,42,1.0279,0.729994688206,541.0
test2_cell27,test2,43,1.0276,0.72950257376601,541.0
test2_cell27,test2,44,1.0275,0.7292270331770001,541.0
test2_cell27,test2,45,1.0269,0.7285502142331,541.0
test2_cell27,test2,46,1.027,0.728707146812,541.0
test2_cell27,test2,47,1.0267,0.7287452532199999,541.0
test2_cell27,test2,48,1.0265,0.72850528743991,541.0
test2_cell27,test2,49,1.0262,0.7281959966863999,541.0
test2_cell27,test2,50,1.026,0.7279188954562998,541.0
test2_cell27,test2,51,1.0258,0.727827022781,541.0
test2_cell27,test2,52,1.0257,0.7277732220395001,541.0
test2_cell27,test2,53,1.0254,0.727546052692,541.0
test2_cell27,test2,54,1.0251,0.7271194581967,541.0
test2_cell27,test2,55,1.0249,0.7269204264586999,541.0
test2_cell27,test2,56,1.0247,0.72664791719785,541.0
test2_cell27,test2,57,1.0247,0.726452605787,541.0
test2_cell27,test2,58,1.0244,0.72600665519272,541.0
test2_cell27,test2,59,1.0242,0.7256273072711,541.0
